case_kind,comparison,metric,n,mean_difference,ci_low,ci_high,cohen_dz,candidate_only,reference_only,discordant,mcnemar_exact_p
prediction_noise,MIKU-B2,average_speed_mps,100,-1.095432754167781,-1.3904733410321908,-0.8153743276797523,-0.7490041272287279,,,,
prediction_noise,MIKU-B2,jerk_rms_mps3,100,1.2185329055781522,0.9027736502884108,1.5397502920099566,0.741396251071298,,,,
prediction_noise,MIKU-B2,runtime_ms,100,-11.167446650797501,-16.789543083810713,-3.954097891954007,-0.33611466762688846,,,,
delayed_crossing,MIKU-B0,success,100,0.21,0.13,0.29,0.5129956695353531,21,0,21,9.5367431640625e-07
delayed_crossing,MIKU-B0,collision,100,-0.02,-0.05,0.0,-0.14214106244380287,0,2,2,0.5
delayed_crossing,MIKU-B0,min_clearance_m,100,0.04352729904100153,0.024198556350968525,0.057123929198489715,0.5045888688690325,,,,
delayed_crossing,MIKU-B0,progress_ratio,100,0.07867917148372791,0.046187433617002054,0.1144458142839597,0.4563804727579941,,,,
delayed_crossing,MIKU-B0,penalized_travel_time_s,100,-1.3279999999999998,-1.8329999999999997,-0.8569750000000003,-0.5308690982028001,,,,
delayed_crossing,MIKU-B0,average_speed_mps,100,0.45178999759016725,0.28566051766336664,0.6313153173757371,0.49992701406044365,,,,
delayed_crossing,MIKU-B0,jerk_rms_mps3,100,-0.2755020282361011,-0.4195868635988241,-0.15009648374957688,-0.4045588381319005,,,,
delayed_crossing,MIKU-B0,runtime_ms,100,27.129513076506555,8.970969054891611,53.118403084736165,0.2374878622975114,,,,
delayed_crossing,MIKU-B1,success,100,0.48,0.38,0.58,0.9559530081788299,48,0,48,7.105427357601002e-15
delayed_crossing,MIKU-B1,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
delayed_crossing,MIKU-B1,min_clearance_m,100,-0.027606019726251346,-0.08806333991137687,0.016042859989767264,-0.1022861644753947,,,,
delayed_crossing,MIKU-B1,progress_ratio,100,0.23217423039031068,0.1886200083050713,0.27797783219228234,1.0038726846813897,,,,
delayed_crossing,MIKU-B1,penalized_travel_time_s,100,-2.678,-3.2520249999999997,-2.1099750000000004,-0.9318115528412378,,,,
delayed_crossing,MIKU-B1,average_speed_mps,100,1.0141211145059266,0.8058157793069491,1.2190114948080126,0.9530743085970615,,,,
delayed_crossing,MIKU-B1,jerk_rms_mps3,100,-0.27499530425142504,-0.42625947537724357,-0.14063844928697164,-0.37310523364763026,,,,
delayed_crossing,MIKU-B1,runtime_ms,100,0.8657985954778269,-34.67336076896754,34.20964268851092,0.0049813232130919045,,,,
delayed_crossing,MIKU-B2,success,100,0.19,0.11,0.27,0.45333725150242166,20,1,21,2.09808349609375e-05
delayed_crossing,MIKU-B2,collision,100,-0.01,-0.03,0.0,-0.1,0,1,1,1.0
delayed_crossing,MIKU-B2,min_clearance_m,100,0.0019719431915633957,-0.05670188502310802,0.046266997192657956,0.007252963273614497,,,,
delayed_crossing,MIKU-B2,progress_ratio,100,0.07751259489300279,0.040997950734858575,0.114888641564087,0.41456995571886396,,,,
delayed_crossing,MIKU-B2,penalized_travel_time_s,100,-1.2279999999999998,-1.7020499999999998,-0.774,-0.5086245873151016,,,,
delayed_crossing,MIKU-B2,average_speed_mps,100,0.4474673806024805,0.27929433580721913,0.632864972523588,0.49363167317330997,,,,
delayed_crossing,MIKU-B2,jerk_rms_mps3,100,-0.3558077319391954,-0.5159545163609509,-0.20902220600177554,-0.44869995157215287,,,,
delayed_crossing,MIKU-B2,runtime_ms,100,-74.75781352142803,-136.83792645746144,-24.72862449529935,-0.2608983458434421,,,,
all,MIKU-B0,success,700,0.14714285714285713,0.11714285714285715,0.17857142857142858,0.34678557372098656,122,19,141,1.3381936476810788e-19
all,MIKU-B0,collision,700,-0.05857142857142857,-0.07571428571428572,-0.041428571428571426,-0.24925207871286398,0,41,41,9.094947017729282e-13
all,MIKU-B0,min_clearance_m,700,0.4653806856589384,0.31651895839968325,0.6311032218048209,0.21958023805527438,,,,
all,MIKU-B0,progress_ratio,700,0.04171156017205162,0.01957255246440266,0.06391986263188824,0.14123847888897176,,,,
all,MIKU-B0,penalized_travel_time_s,700,-0.7754285714285714,-0.9402892857142856,-0.6188535714285716,-0.3528945523508632,,,,
all,MIKU-B0,average_speed_mps,700,0.13588248879793263,0.05261332296839883,0.22287670921662203,0.12071810400018956,,,,
all,MIKU-B0,jerk_rms_mps3,700,0.11938585680993222,0.05144891104773215,0.18706994221834308,0.13128090910795637,,,,
all,MIKU-B0,runtime_ms,700,7.697223887163481,4.302302915440772,11.661629299238223,0.15316432608880426,,,,
all,MIKU-B1,success,700,0.23714285714285716,0.20142857142857143,0.27285714285714285,0.497794515233529,182,16,198,7.802336169147518e-37
all,MIKU-B1,collision,700,-0.03571428571428571,-0.05,-0.022857142857142857,-0.19231257625055875,0,25,25,5.960464477539063e-08
all,MIKU-B1,min_clearance_m,700,0.32565216633739114,0.17669443851713496,0.4840608396070118,0.15371974279033393,,,,
all,MIKU-B1,progress_ratio,700,0.11196531554353935,0.08733865170424282,0.13646731111422294,0.3323188477299891,,,,
all,MIKU-B1,penalized_travel_time_s,700,-1.2254285714285713,-1.4030142857142858,-1.032282142857143,-0.4979275674072904,,,,
all,MIKU-B1,average_speed_mps,700,0.39288522235028495,0.2978439405647456,0.48947478019459406,0.3047978940638499,,,,
all,MIKU-B1,jerk_rms_mps3,700,0.04566696849765283,-0.02675169344517122,0.12022635592863531,0.04530337003956419,,,,
all,MIKU-B1,runtime_ms,700,2.17627140660105,-3.242738932271355,7.246085795035465,0.030972307707359075,,,,
all,MIKU-B2,success,700,0.1457142857142857,0.11428571428571428,0.17714285714285713,0.3416681498500751,122,20,142,4.795961866809294e-19
all,MIKU-B2,collision,700,-0.04857142857142857,-0.06571428571428571,-0.03428571428571429,-0.2257833496476677,0,34,34,1.1641532182693481e-10
all,MIKU-B2,min_clearance_m,700,0.42173065166281626,0.2679944055350739,0.5821072936070252,0.1970939836536919,,,,
all,MIKU-B2,progress_ratio,700,0.05275348553188252,0.02998993457119048,0.07540428616017732,0.17079641383990343,,,,
all,MIKU-B2,penalized_travel_time_s,700,-0.7682857142857142,-0.9347142857142856,-0.6034214285714287,-0.3514858785119893,,,,
all,MIKU-B2,average_speed_mps,700,0.1874068702141098,0.09713963627442872,0.27933090042629277,0.15637877724341354,,,,
all,MIKU-B2,jerk_rms_mps3,700,0.05308443051672403,-0.021603944387743792,0.1278904660278973,0.051924146908909764,,,,
all,MIKU-B2,runtime_ms,700,-35.08430124934031,-44.93243447995337,-26.75800008268146,-0.28880439694788573,,,,
